id,name,park
246819,Stovepipe Wells Campground,Death Valley National Park
246822,Wildrose Campground,Death Valley National Park
246823,Thorndike Campground,Death Valley National Park
246847,Mid-Hills Campground,Mojave National Preserve
246848,Hole-in-the-Wall Campground,Mojave National Preserve
246852,Goodell Creek Campground,North Cascades National Park
246855,Colonial Creek North Campground,North Cascades National Park
246862,South Fork Campground,Sequoia & Kings Canyon National Parks
246864,Cold Springs Campground,Sequoia & Kings Canyon National Parks
246878,Elk Mountain Campground,Wind Cave National Park
246908,Indian Well Campground,Lava Beds National Monument
246934,Smithfield Campground,Uinta-Wasatch-Cache National Forest
247094,Lewis M. Turner Campground,Uinta-Wasatch-Cache National Forest
247108,Lodge Campground,Uinta-Wasatch-Cache National Forest
247119,Lower Meadows Campground,Uinta-Wasatch-Cache National Forest
247126,Magpie Campground,Uinta-Wasatch-Cache National Forest
247312,Pioneer Campground,Uinta-Wasatch-Cache National Forest
247538,Medicine Creek Campground,Bighorn Canyon National Recreation Area
247541,Island in the Sky (Willow Flat) Campground,Canyonlands National Park
247559,Gulpha Gorge Campground,Hot Springs National Park
247565,Twin Peaks Campground,Organ Pipe Cactus National Monument
247571,Mammoth Campground,Yellowstone National Park
247572,Crystal Springs Campground,Humboldt-Toiyabe National Forest Headquarters
247585,Heart O' the Hills Campground,Olympic National Park
247586,Staircase Campground,Olympic National Park
247591,Mora Campground,Olympic National Park
247592,Hoh Campground,Olympic National Park
247593,Deer Park Campground,Olympic National Park
247661,Gros Ventre Campground,Grand Teton National Park
247663,Signal Mountain Campground,Grand Teton National Park
247664,Jenny Lake Campground,Grand Teton National Park
247785,Lizard Creek Campground,Grand Teton National Park
248555,Exit Glacier Campground,Kenai Fjords National Park
248586,Lava Flow Campground,Craters Of The Moon National Monument & Preserve
249020,Laufman Campground,Plumas National Forest
249021,Feather Falls Trailhead Campground,Plumas National Forest
249022,Sundew Campground,Plumas National Forest
249062,Queen Lily Campground,Plumas National Forest
249354,Zapata Falls Campground,Rio Grande National Forest
249370,Luders Creek Campground,Rio Grande National Forest
249381,Silver Thread Campground,Rio Grande National Forest
249384,Rio Grande Campground,Rio Grande National Forest
249391,Rock Creek Campground,Rio Grande National Forest
249469,Stone Cellar Campground,Rio Grande National Forest
249536,Tamarack Point Campground,Chippewa National Forest
249722,South Fork Family Campground,San Bernardino National Forest
249733,Holcomb Valley Campground,San Bernardino National Forest
249801,Collins Cove Group Horse Campground,George Washington & Jefferson National Forest
249849,North River Campground,George Washington & Jefferson National Forest
249856,The Pines Campground,George Washington & Jefferson National Forest
249859,Walnut Flats Campground,George Washington & Jefferson National Forest
249899,White Rocks Campground,George Washington & Jefferson National Forest
250078,Lake In The Woods Campground,Umpqua National Forest
250102,White Creek Campground,Umpqua National Forest
250132,Canton Creek Campground,Umpqua National Forest
250245,Clearwater Lake Campground,Ocala National Forest
250287,Fore Lake Campground,Ocala National Forest
251130,McKenzie River Trailhead at Paradise Campground,Willamette National Forest
251141,Grayback Campground and Group sites - reserve,Boise National Forest
251936,Campground: Summit,Gifford Pinchot National Forest
252119,Miller Lake Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252139,Summit Lake Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252158,Granite Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252159,Cold Springs Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252198,Esterbrook Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252205,Lynx Pass Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252225,Lost Creek Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252263,Pelton Creek Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252269,Meadows Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252295,Vaughan Lake Campground,Medicine Bow-Routt NFs & Thunder Basin NG
252320,Tilly Jane Campground,Mt. Hood National Forest
252322,Rainy Lake Campground,Mt. Hood National Forest
252331,Lower Lake Campground,Mt. Hood National Forest
252337,Kinnikinnick (Laurance Lake) Campground,Mt. Hood National Forest
252341,Wahtum Lake Campground,Mt. Hood National Forest
252343,Paul Dennis (Olallie Lake) Campground,Mt. Hood National Forest
252371,Summit Lake Campground,Mt. Hood National Forest
252384,Riverford Campground,Mt. Hood National Forest
252387,Peninsula (Olallie Lake) Campground,Mt. Hood National Forest
252400,Fifteenmile Campground,Mt. Hood National Forest
252406,Olallie Meadow Campground,Mt. Hood National Forest
252412,Horseshoe Lake Campground,Mt. Hood National Forest
252415,Green Canyon Campground,Mt. Hood National Forest
252419,Clear Creek Crossing Campground,Mt. Hood National Forest
252441,Shellrock Creek Campground,Mt. Hood National Forest
252446,Knebal Springs Campground,Mt. Hood National Forest
252447,Grindstone Campground,Mt. Hood National Forest
252459,Lower Eightmile Crossing Campground,Mt. Hood National Forest
252507,Satsop Center Campground,Olympic National Forest
252539,Upper Six Mile Ponds Campground,Manti-La Sal National Forest
252747,Horseshoe Springs Campground,Los Padres National Forest
252848,Valle Vista Campground,Los Padres National Forest
252855,Chula Vista Campground,Los Padres National Forest
252892,Thorn Meadows Campground,Los Padres National Forest
253234,Divide Forks Campground - Grand Valley RD,Grand Mesa Uncompahgre and Gunnison National Forest
253304,Deer Lakes Campground - Gunnison Rd,Grand Mesa Uncompahgre and Gunnison National Forest
253323,Granite Tent Campground - Gunnison RD,Grand Mesa Uncompahgre and Gunnison National Forest
253367,Weir & Johnson Campground - Grand Valley RD,Grand Mesa Uncompahgre and Gunnison National Forest
253379,Gold Creek Campground - Gunnison RD,Grand Mesa Uncompahgre and Gunnison National Forest
253401,Middle Quartz Campground - Gunnison RD,Grand Mesa Uncompahgre and Gunnison National Forest
253432,Quartz Campground - Gunnison RD,Grand Mesa Uncompahgre and Gunnison National Forest
253529,McGaffey Campground,Cibola National Forest and Grasslands
253538,Lake McClellan Campground,Cibola National Forest and Grasslands
253553,Luna Park Campground,Cibola National Forest and Grasslands
253582,Capilla Peak Campground,Cibola National Forest and Grasslands
253583,Red Canyon Campground,Cibola National Forest and Grasslands
253612,Tajique Campground,Cibola National Forest and Grasslands
253656,Skipout Campground,Cibola National Forest and Grasslands
253660,Hughes Mill Campground,Cibola National Forest and Grasslands
253686,Cave Creek Campground,Oregon Caves National Monument & Preserve
253859,Rod & Gun Campground,Black Hills National Forest
253983,Mount Prindle Campground,White Mountains National Recreation Area
253984,Ophir Creek Campground,White Mountains National Recreation Area
254056,Pete's Draw Campground,North Platte River
254057,Golden Currant Campground,North Platte River
255180,Page  Springs Campground,Steens Mountain Cooperative Management & Protection Area
255181,Mann Lake Campground,Steens Mountain Cooperative Management & Protection Area
255183,South Steens Campground,Steens Mountain Cooperative Management & Protection Area
257163,Creek Pasture Campground,Indian Creek SRMA
257318,McMillan Campground,Gila National Forest
257320,Mesa Campground,Gila National Forest
257328,Pueblo Park Campground,Gila National Forest
257335,Scorpion Campground - Upper,Gila National Forest
257341,Head of the Ditch Campground,Gila National Forest
257342,Grapevine Campground,Gila National Forest
257343,Cottonwood Campground,Gila National Forest
257346,Scorpion Campground - Lower,Gila National Forest
257351,Iron Creek Campground,Gila National Forest
257361,Piձon Campground,Gila National Forest
257363,Juniper Campground,Gila National Forest
257396,Forks Campground,Gila National Forest
257415,Upper End Campground,Gila National Forest
257424,Railroad Canyon Campground,Gila National Forest
257425,Valle Tio Vinces Campground,Gila National Forest
258595,City of Rocks Campground,City Of Rocks National Reserve
258612,Mazama Village Campground,Crater Lake National Park
258613,Lost Creek Campground,Crater Lake National Park
258617,Wilderness Road Campground,Cumberland Gap National Historical Park
258629,Cedar Pass Campground,Badlands National Park
258667,Crabtree Falls Campground,Blue Ridge Parkway
258689,Sunset Campground,Bryce Canyon National Park
258694,Erbie Campground,Buffalo National River
258695,Ozark Campground,Buffalo National River
258696,Rush Campground,Buffalo National River
258697,Spring Creek Campground,Buffalo National River
258698,Carver Campground,Buffalo National River
258728,Garden Key Campground,Dry Tortugas National Park
258737,El Morro Campground,El Morro National Monument
258742,Long Pine Key Campground,Everglades National Park
258805,Wahweap Campground & RV Park,Glen Canyon National Recreation Area
258806,Lees Ferry Campground,Glen Canyon National Recreation Area
258825,Desert View Campground,Grand Canyon National Park
258832,Headwaters Campground and RV Park,Grand Teton National Park
258845,Smokemont Group Campground,Great Smoky Mountains National Park
258850,Ranger Station near the campground,Greenbelt Park
258851,Pine Springs Campground,Guadalupe Mountains National Park
258852,Dog Canyon Campground,Guadalupe Mountains National Park
258883,Hovenweep Campground,Hovenweep National Monument
258893,Caribou Island Campground,Isle Royale National Park
258894,East Chickenbone Campground,Isle Royale National Park
258895,West Chickenbone Campground,Isle Royale National Park
258896,Chippewa Harbor Campground,Isle Royale National Park
258897,Daisy Farm Campground,Isle Royale National Park
258898,North Desor Campground,Isle Royale National Park
258899,South Lake Desor Campground,Isle Royale National Park
258901,Duncan Narrows Campground,Isle Royale National Park
258902,Feldtmann Lake Campground,Isle Royale National Park
258903,Grace Island Campground,Isle Royale National Park
258906,Hugunnin Cove Campground,Isle Royale National Park
258907,Intermediate Lake Campground,Isle Royale National Park
258908,Island Mine Campground,Isle Royale National Park
258909,Lake Richie Campground,Isle Royale National Park
258910,Lake Richie Canoe Campground,Isle Royale National Park
258911,Lake Whittlesey Campground,Isle Royale National Park
258912,Lane Cove Campground,Isle Royale National Park
258913,Little Todd Campground,Isle Royale National Park
258915,McCargoe Cove Campground,Isle Royale National Park
258916,Merritt Lane Campground,Isle Royale National Park
258918,Pickerel Cove Campground,Isle Royale National Park
258919,Rock Harbor Campground,Isle Royale National Park
258921,Three Mile Campground,Isle Royale National Park
258922,Todd Harbor Campground,Isle Royale National Park
258923,Tookers Island Campground,Isle Royale National Park
258924,Washington Creek Campground,Isle Royale National Park
258925,Wood Lake Campground,Isle Royale National Park
258957,Dyea Campground,Klondike Gold Rush National Historical Park
258967,Sanford-Yake Campground,Lake Meredith National Recreation Area
258971,Cedar Canyon Campground,Lake Meredith National Recreation Area
258972,McBride Canyon and Mullinaw Creek Campgrounds,Lake Meredith National Recreation Area
258973,Plum Creek Campgrounds,Lake Meredith National Recreation Area
258992,Houchin Ferry Campground,Mammoth Cave National Park
259042,Rocky Springs Campground,Natchez Trace Parkway
259044,Meriwether Lewis Campground,Natchez Trace Parkway
259059,Glade Creek Campground,New River Gorge National River
259062,Thayer Campground,New River Gorge National River
259082,Dosewallips Campground (Walk-In Only),Olympic National Park
259083,Elwha Campground,Olympic National Park
259084,Fairholme Campground,Olympic National Park
259085,Graves Creek Campground,Olympic National Park
259086,North Fork Campground,Olympic National Park
259087,Ozette Campground,Olympic National Park
259088,Queets Campground,Olympic National Park
259111,Malaquite Campground,Padre Island National Seashore
259179,Jedediah Smith Campground,Redwood National and State Parks
259245,Village Campground - North Manitou Island,Sleeping Bear Dunes National Lakeshore
259293,Kendesnii Campground,Wrangell - St Elias National Park & Preserve
259301,Canyon Campground,Yellowstone National Park
259303,Grant Village Campground,Yellowstone National Park
259304,Indian Creek Campground,Yellowstone National Park
259305,Madison Campground,Yellowstone National Park
259306,Norris Campground,Yellowstone National Park
259307,Pebble Creek Campground,Yellowstone National Park
259308,Tower Fall Campground,Yellowstone National Park
259309,Lewis Lake Campground,Yellowstone National Park
259310,Slough Creek Campground,Yellowstone National Park
259401,Meadow Ridge Campground,White River National Forest
259402,South Fork Campground & Trailhead,White River National Forest
259411,Hornsilver Campground,White River National Forest
259414,Fulford Cave Campground,White River National Forest
259417,Gold Park Campground,White River National Forest
259424,Cataract Creek Campground,White River National Forest
